train_id,route,distance_miles,weather_condition,cargo_weight_tons,scheduled_duration_hours,actual_duration_hours,crew_experience_years,locomotive_age_years,maintenance_score,delayed
TRAIN-1344,Texas-Portland,1343,Clear,3657,47,51.52800686301847,,21,64.025725650959,1
TRAIN-1345,Chicago-Seattle,1245,Rain,4347,59,64.02259648900765,5.0,13,95.85030174330693,1
TRAIN-1346,Denver-LA,801,Fog,1416,42,42.10377743135922,2.0,25,78.65321987580683,0
TRAIN-1347,Denver-LA,1321,Rain,4603,56,62.998575825705814,19.0,13,99.36567255656456,1
TRAIN-1348,Texas-Portland,607,Rain,5621,26,31.17253948872456,1.0,14,76.19446377546,1
TRAIN-1349,Chicago-Seattle,1927,Clear,5872,78,80.79181156257224,20.0,7,64.0150706117549,1
TRAIN-1350,Denver-LA,1801,Snow,6806,27,43.97145346882989,,7,88.45699117667624,1
TRAIN-1351,Denver-LA,541,Fog,4492,82,90.42868197161518,9.0,24,81.98912266714899,1
TRAIN-1352,Chicago-Seattle,1858,Fog,6977,71,80.08776632813708,14.0,29,96.88881548327035,1
TRAIN-1353,Chicago-Seattle,1947,Clear,7978,34,42.62754276908736,15.0,4,79.16587792224104,1
TRAIN-1354,Denver-LA,1530,Fog,4480,39,47.55902018684186,7.0,16,97.88798941255436,1
TRAIN-1355,Texas-Portland,1720,Rain,1545,63,67.27361757240267,13.0,27,66.77644769958998,1
TRAIN-1356,Texas-Portland,1967,Fog,5242,32,39.60821489130545,4.0,27,70.58496873691907,1
TRAIN-1357,Texas-Portland,1853,Snow,2519,71,71.83379180326983,,16,95.59597506859168,0
TRAIN-1358,Texas-Portland,1076,Rain,5554,48,59.01682739355928,3.0,14,70.58264956885776,1
TRAIN-1359,Chicago-Seattle,854,Clear,1140,71,68.83150322754284,21.0,17,94.12010491835451,0
TRAIN-1360,Denver-LA,769,Rain,2661,57,61.03470405587322,18.0,26,81.62269175709135,1
TRAIN-1361,Denver-LA,624,Fog,3482,77,79.24550647105765,11.0,22,87.19395094235962,1
TRAIN-1362,Texas-Portland,1813,Fog,6752,63,67.47170763193193,20.0,9,78.0528835265286,1
TRAIN-1363,Denver-LA,1954,Snow,1994,60,60.013700402103474,20.0,17,68.19665524964893,0
TRAIN-1364,Chicago-Seattle,1247,Clear,7393,79,81.22509053641085,6.0,27,85.5725159701954,1
TRAIN-1365,Denver-LA,1155,Fog,7491,43,58.20218109190289,,14,96.81084762933888,1
TRAIN-1366,Denver-LA,609,Rain,7200,58,63.24566894717233,3.0,26,68.0650425041518,1
TRAIN-1367,Denver-LA,1900,Rain,6575,81,90.79101195824673,17.0,1,83.76738083874497,1
TRAIN-1368,Texas-Portland,777,Clear,4411,71,74.19601357399532,,17,79.13512978359569,1
TRAIN-1369,Texas-Portland,1403,Snow,2593,66,66.18109259067086,7.0,17,71.1534294120492,0
TRAIN-1370,Denver-LA,1889,Snow,2571,71,79.39437667663368,6.0,8,71.80402887223826,1
TRAIN-1371,Chicago-Seattle,1147,Snow,5286,75,84.12857037159748,18.0,28,85.3808472313975,1
TRAIN-1372,Denver-LA,1200,Rain,5465,57,62.34955450784577,18.0,7,95.32920390149324,1
TRAIN-1373,Chicago-Seattle,1114,Rain,3996,92,92.46385051898058,20.0,1,96.71060270662275,0
TRAIN-1374,Chicago-Seattle,1179,Clear,2392,88,86.59178690301333,14.0,2,,0
TRAIN-1375,Chicago-Seattle,629,Snow,7205,65,79.62987678685025,24.0,17,63.02384435991243,1
TRAIN-1376,Chicago-Seattle,1350,Clear,7354,35,41.854834217043646,21.0,19,84.99730870376311,1
TRAIN-1377,Texas-Portland,920,Snow,4187,70,80.37122154170201,22.0,20,75.92251358912044,1
TRAIN-1378,Denver-LA,1635,Snow,5977,67,74.04960671395996,7.0,28,93.6175923826193,1
TRAIN-1379,Chicago-Seattle,1155,Rain,6198,72,79.07500880650191,8.0,20,95.52205972484157,1
TRAIN-1380,Chicago-Seattle,823,Snow,2638,90,94.99235762955834,22.0,10,67.89270810964419,1
TRAIN-1381,Denver-LA,1652,Snow,1653,88,86.74372947393846,14.0,28,94.17158284673425,0
TRAIN-1382,Chicago-Seattle,876,Fog,2544,78,81.23666194478382,4.0,28,90.32090677283497,1
TRAIN-1383,Texas-Portland,1256,Snow,5526,40,45.04221740863578,,5,69.95354842855099,1
TRAIN-1384,Chicago-Seattle,655,Snow,4424,75,84.44298746692266,10.0,26,97.03871580592252,1
TRAIN-1385,Texas-Portland,524,Snow,7390,34,45.93575358428139,13.0,9,62.6305196497167,1
TRAIN-1386,Texas-Portland,825,Clear,5634,81,88.41339063236322,8.0,22,83.23355831201594,1
TRAIN-1387,Chicago-Seattle,1865,Rain,6323,91,95.73858495258587,13.0,4,90.78337305338488,1
TRAIN-1388,Denver-LA,651,Clear,3235,42,40.58355653728957,23.0,24,76.99969610787996,0
TRAIN-1389,Texas-Portland,568,Fog,5881,90,97.2361312672476,19.0,19,69.50396259075919,1
TRAIN-1390,Chicago-Seattle,1456,Fog,3022,52,59.07514633381666,2.0,28,68.28330506373315,1
TRAIN-1391,Denver-LA,1251,Rain,4733,84,85.64458916000757,11.0,7,90.60805729392399,0
TRAIN-1392,Texas-Portland,1634,Snow,7948,69,83.72732961649257,18.0,29,75.53532992815974,1
TRAIN-1393,Chicago-Seattle,1314,Clear,5929,30,34.598576958246,11.0,4,81.21519074700745,1
TRAIN-1394,Chicago-Seattle,653,Rain,5237,59,61.658735218250705,18.0,8,61.92456486461381,1
TRAIN-1395,Chicago-Seattle,1760,Snow,5561,35,44.72887290218216,2.0,10,72.28023381578228,1
TRAIN-1396,Texas-Portland,1616,Snow,6288,65,70.94087394997926,4.0,15,93.34722897248716,1
TRAIN-1397,Chicago-Seattle,936,Fog,2078,83,86.28630483079918,21.0,5,63.187553113095625,1
TRAIN-1398,Chicago-Seattle,1757,Snow,2003,82,87.12016937632862,20.0,1,74.90372531632899,1
TRAIN-1399,Denver-LA,1989,Fog,5228,64,67.87630791856283,19.0,15,73.60343530151621,1
TRAIN-1400,Texas-Portland,529,Clear,2973,51,45.91365871109213,5.0,11,84.48408167461301,0
TRAIN-1401,Chicago-Seattle,1380,Rain,6540,70,75.04746150342567,18.0,8,89.53889479366516,1
TRAIN-1402,Texas-Portland,662,Snow,7701,75,89.57952725677644,10.0,16,84.62820387211332,1
TRAIN-1403,Chicago-Seattle,1300,Fog,4855,92,100.2247788009674,16.0,16,,1
TRAIN-1404,Chicago-Seattle,1263,Rain,6682,79,84.91422606027419,17.0,16,91.0894553386552,1
TRAIN-1405,Denver-LA,565,Clear,1519,81,78.22010066496533,21.0,17,94.19204463342984,0
TRAIN-1406,Chicago-Seattle,1928,Rain,3552,63,69.08561115593724,14.0,27,83.81657511579832,1
TRAIN-1407,Chicago-Seattle,1959,Clear,5791,39,42.77045169864389,20.0,6,68.65347846472727,1
TRAIN-1408,Denver-LA,1094,Fog,4090,60,59.16372460379771,17.0,16,77.70384567833415,0
TRAIN-1409,Chicago-Seattle,1366,Fog,5691,42,47.38781339460706,23.0,13,94.75019156904676,1
TRAIN-1410,Chicago-Seattle,1410,Snow,3348,30,35.77824229702637,4.0,11,92.9994459397685,1
TRAIN-1411,Denver-LA,675,Snow,6216,69,76.81466032204342,12.0,16,77.749810637189,1
TRAIN-1412,Chicago-Seattle,787,Clear,2628,28,25.773170007339576,18.0,12,93.2546447277168,0
TRAIN-1413,Denver-LA,844,Clear,4693,43,45.24803264465162,12.0,3,65.81779801868602,1
TRAIN-1414,Texas-Portland,1430,Snow,6781,51,59.06308614416351,13.0,2,90.03064128127785,1
TRAIN-1415,Denver-LA,1347,Rain,4489,94,99.01047856664775,13.0,19,76.5070490155808,1
TRAIN-1416,Denver-LA,1150,Fog,4546,76,86.68853596538692,18.0,29,,1
TRAIN-1417,Chicago-Seattle,1983,Snow,3711,30,34.80208904066013,21.0,27,83.28250397945854,1
TRAIN-1418,Texas-Portland,1250,Snow,5665,82,90.47467432723242,16.0,13,73.80333307482773,1
TRAIN-1419,Chicago-Seattle,1798,Clear,5738,49,51.91460204174386,19.0,4,60.12755210070679,1
TRAIN-1420,Chicago-Seattle,1063,Fog,4410,91,96.76641006138163,9.0,13,74.72345332669963,1
TRAIN-1421,Chicago-Seattle,1257,Rain,3071,64,63.8194795387303,9.0,5,65.03535606086868,0
TRAIN-1422,Chicago-Seattle,639,Snow,3371,44,55.21669433364019,16.0,15,93.11273613479545,1
TRAIN-1423,Chicago-Seattle,909,Fog,4276,58,60.15949374926698,7.0,22,95.8411994804323,1
TRAIN-1424,Texas-Portland,1060,Rain,2196,38,38.98033949724236,20.0,21,69.53006499907457,0
TRAIN-1425,Denver-LA,939,Fog,5356,73,82.63199814255165,18.0,10,71.34111661033224,1
TRAIN-1426,Texas-Portland,1819,Clear,2754,49,49.273864791742426,15.0,7,61.02540593043271,0
TRAIN-1427,Denver-LA,963,Fog,3228,39,42.13298822844691,3.0,12,62.6672390363295,1
TRAIN-1428,Denver-LA,1145,Clear,5054,41,40.52217920983266,24.0,20,93.4599831845712,0
TRAIN-1429,Texas-Portland,1495,Clear,3540,32,33.24503057485715,4.0,19,96.10943186099468,0
TRAIN-1430,Chicago-Seattle,1496,Fog,2172,55,60.333403860171266,4.0,15,93.05727918749406,1
TRAIN-1431,Texas-Portland,627,Clear,7207,49,56.728993707252684,2.0,22,98.9082265415378,1
TRAIN-1432,Chicago-Seattle,1156,Fog,2275,93,93.41567980582478,15.0,19,61.7494620747745,0
TRAIN-1433,Chicago-Seattle,765,Snow,4874,25,29.330305621653178,6.0,1,95.93971650702584,1
TRAIN-1434,Denver-LA,1497,Rain,4348,78,84.78117763448981,17.0,20,77.57971189480118,1
TRAIN-1435,Texas-Portland,895,Rain,2805,35,39.302689761388315,22.0,15,66.54465181755334,1
TRAIN-1436,Chicago-Seattle,1335,Snow,1113,91,96.10882273655012,12.0,3,69.23515199537455,1
TRAIN-1437,Chicago-Seattle,1477,Snow,4556,51,58.84924349741242,6.0,9,88.4151757704949,1
TRAIN-1438,Texas-Portland,1413,Rain,1720,29,21.371690097011303,20.0,13,82.89900685593369,0
TRAIN-1439,Chicago-Seattle,1939,Clear,5137,44,47.535442782136464,13.0,26,62.60472924401279,1
TRAIN-1440,Denver-LA,841,Fog,2687,81,78.40043206731289,18.0,12,82.11791295487748,0
TRAIN-1441,Denver-LA,930,Clear,6357,44,52.180029244882135,17.0,22,62.271359143576774,1
TRAIN-1442,Texas-Portland,1932,Fog,2774,24,27.486750898273538,5.0,29,62.59483733997111,1
TRAIN-1443,Texas-Portland,609,Snow,2507,66,73.54234821177096,23.0,25,97.55510394178606,1
TRAIN-1444,Texas-Portland,788,Rain,5237,27,33.82167447550336,18.0,12,76.41842751954202,1
TRAIN-1445,Texas-Portland,1281,Fog,1984,68,65.4463002868523,24.0,24,99.13132787758067,0
TRAIN-1446,Denver-LA,1766,Clear,5907,69,70.05085559357519,11.0,25,94.1376238530091,0
TRAIN-1447,Denver-LA,1837,Rain,3573,66,68.35226710100112,24.0,22,61.81369387352646,1
TRAIN-1448,Denver-LA,1649,Fog,7594,75,83.63907024260736,6.0,28,77.33786045577332,1
TRAIN-1449,Chicago-Seattle,1955,Snow,3165,56,58.04035732434888,21.0,4,75.7823885918174,1
TRAIN-1450,Chicago-Seattle,1783,Rain,1419,60,56.3148380006742,3.0,23,99.22699230677703,0
TRAIN-1451,Chicago-Seattle,1035,Clear,1021,79,73.74473401050322,2.0,14,70.56174258622104,0
TRAIN-1452,Denver-LA,1997,Fog,3692,64,69.16195765755498,20.0,14,92.61776769454372,1
TRAIN-1453,Texas-Portland,1453,Snow,3499,34,40.42499362996308,22.0,18,88.57891867875728,1
TRAIN-1454,Texas-Portland,1867,Clear,1797,76,71.1367679762359,18.0,28,77.93530552839998,0
TRAIN-1455,Chicago-Seattle,1352,Snow,4650,87,97.26394006948838,8.0,22,,1
TRAIN-1456,Chicago-Seattle,1958,Fog,6720,43,61.63740531799632,10.0,25,86.34563410017648,1
TRAIN-1457,Texas-Portland,663,Fog,2477,63,66.30962043589547,8.0,26,94.02245979233145,1
TRAIN-1458,Chicago-Seattle,851,Rain,4756,58,59.93746479757952,12.0,11,85.18342631979729,0
TRAIN-1459,Chicago-Seattle,1740,Clear,2954,73,79.34545159559057,10.0,23,74.82832669653689,1
TRAIN-1460,Denver-LA,1323,Clear,1117,32,28.63934686551867,1.0,24,65.91399440076547,0
TRAIN-1461,Chicago-Seattle,1822,Snow,4934,61,64.58739674192229,9.0,14,71.4959658847012,1
TRAIN-1462,Denver-LA,1029,Rain,4847,29,30.345498980260565,8.0,8,65.41832028464088,0
TRAIN-1463,Denver-LA,835,Fog,7160,80,93.85705036028243,16.0,29,64.89813243124108,1
TRAIN-1464,Chicago-Seattle,1091,Snow,3594,24,25.7787912364111,20.0,11,80.97510513921583,0
TRAIN-1465,Denver-LA,1727,Snow,2615,61,63.71836802402319,5.0,24,90.5405785961261,1
TRAIN-1466,Denver-LA,865,Fog,5688,61,75.1257146699366,16.0,15,88.58060984990335,1
TRAIN-1467,Denver-LA,1056,Snow,4043,40,47.205666179756484,23.0,10,61.345583214559355,1
TRAIN-1468,Texas-Portland,934,Snow,5206,54,64.12096176894971,6.0,28,89.06030939817633,1
TRAIN-1469,Chicago-Seattle,1625,Rain,5899,47,52.47399807989304,15.0,17,83.04225802767981,1
TRAIN-1470,Texas-Portland,1222,Clear,4996,55,56.6832139598448,19.0,20,98.99474998749247,0
TRAIN-1471,Denver-LA,1952,Rain,3921,40,39.52704192349866,12.0,19,99.70163183130008,0
TRAIN-1472,Denver-LA,1085,Rain,7479,58,70.49205088873408,6.0,8,90.5035540525924,1
TRAIN-1473,Texas-Portland,1135,Snow,1008,95,96.62275263519442,1.0,12,90.93576821833778,0
TRAIN-1474,Denver-LA,1819,Fog,2220,89,85.36716437854663,24.0,9,62.570367178547144,0
TRAIN-1475,Denver-LA,1956,Fog,3312,27,29.917072928562312,23.0,12,74.56358325424458,1
TRAIN-1476,Chicago-Seattle,1801,Fog,7626,91,98.01497582601607,2.0,6,83.26312462292351,1
TRAIN-1477,Denver-LA,1549,Rain,5618,79,85.97438746685542,10.0,25,99.23930856938085,1
TRAIN-1478,Texas-Portland,1962,Fog,6320,59,64.41234668393145,2.0,1,69.73244622022168,1
TRAIN-1479,Chicago-Seattle,1340,Snow,2111,34,38.75389606043478,18.0,26,94.86292419001211,1
TRAIN-1480,Denver-LA,1788,Snow,5168,69,75.02653684067712,7.0,19,76.05388511690859,1
TRAIN-1481,Chicago-Seattle,646,Snow,6486,54,67.20930989014325,19.0,18,84.66727382451111,1
TRAIN-1482,Texas-Portland,726,Clear,4633,75,86.20634342345231,3.0,28,93.56764444951469,1
TRAIN-1483,Denver-LA,1859,Snow,2254,94,103.5082110690619,10.0,8,98.48672675313463,1
TRAIN-1484,Denver-LA,1839,Snow,1341,50,53.158839094832544,12.0,14,69.75452703770623,1
TRAIN-1485,Denver-LA,1647,Fog,1342,44,42.96499082591523,2.0,28,69.77888742540848,0
TRAIN-1486,Texas-Portland,1593,Clear,2251,81,81.82316277827377,16.0,20,97.66501557068767,0
TRAIN-1487,Chicago-Seattle,1724,Rain,5000,26,28.373392325128467,10.0,14,78.07098945695408,1
TRAIN-1488,Texas-Portland,1324,Clear,1040,57,51.83143769129379,3.0,13,84.36091515266847,0
TRAIN-1489,Denver-LA,1118,Clear,4451,49,54.98768716435444,20.0,20,64.43814726182688,1
TRAIN-1490,Texas-Portland,1078,Fog,4007,39,43.98073984004396,7.0,14,61.24834969824131,1
TRAIN-1491,Denver-LA,613,Snow,2927,55,62.68407244628289,8.0,28,66.25598835867416,1
TRAIN-1492,Texas-Portland,535,Rain,4706,53,58.7855897341439,2.0,24,79.43498502139592,1
TRAIN-1493,Denver-LA,1831,Snow,2248,31,33.6918521099468,2.0,16,84.4194282104016,1
TRAIN-1494,Texas-Portland,1875,Fog,5575,38,52.58642921434529,9.0,19,80.40024097139549,1
TRAIN-1495,Texas-Portland,1675,Fog,2845,45,50.17735943769203,5.0,28,72.20431454378097,1
TRAIN-1496,Chicago-Seattle,878,Clear,4104,84,83.19644363881177,,27,97.72607290402802,0
TRAIN-1497,Texas-Portland,1090,Rain,1906,66,62.996051567188886,6.0,7,87.63845380895998,0
TRAIN-1498,Texas-Portland,1121,Snow,3617,26,30.687069606493278,5.0,15,92.75368456507965,1
TRAIN-1499,Denver-LA,1694,Snow,5015,33,45.66228583821783,7.0,23,89.96526938970803,1
TRAIN-1500,Chicago-Seattle,662,Rain,1611,53,49.483430386557686,22.0,24,70.22967495959327,0
TRAIN-1501,Texas-Portland,818,Clear,7929,75,90.72205780268978,3.0,19,92.86897924223497,1
TRAIN-1502,Chicago-Seattle,1710,Fog,1349,45,45.895162369988974,13.0,22,72.24167376893669,0
TRAIN-1503,Denver-LA,989,Snow,5154,24,31.057919803123667,23.0,18,78.74831563878477,1
TRAIN-1504,Chicago-Seattle,560,Fog,6203,89,98.9620472677708,3.0,19,89.08442893619376,1
TRAIN-1505,Denver-LA,1235,Snow,6863,47,61.16058774277145,21.0,13,79.55047177762029,1
TRAIN-1506,Chicago-Seattle,762,Rain,7005,90,93.29660033271496,24.0,7,66.73359265977815,1
TRAIN-1507,Denver-LA,1730,Clear,6592,95,101.24723029813843,24.0,17,92.15479889933727,1
TRAIN-1508,Denver-LA,883,Clear,3243,69,64.13038904363002,11.0,2,96.12996461832603,0
TRAIN-1509,Chicago-Seattle,1848,Fog,1839,59,68.00907811786942,12.0,27,86.77114887635078,1
TRAIN-1510,Chicago-Seattle,784,Rain,4340,51,53.59828835257117,23.0,26,65.81725476170178,1
TRAIN-1511,Denver-LA,1797,Rain,5717,86,94.40359222877196,3.0,18,61.72941759641824,1
TRAIN-1512,Denver-LA,1230,Rain,5480,65,67.61390352318895,10.0,19,67.03799273070999,1
TRAIN-1513,Denver-LA,1865,Snow,2612,50,47.588017699126944,8.0,4,,0
TRAIN-1514,Denver-LA,1541,Fog,1628,79,78.97137351271456,20.0,29,90.77217101851085,0
TRAIN-1515,Texas-Portland,882,Clear,6297,40,44.29838916133018,21.0,10,89.33446961619758,1
TRAIN-1516,Chicago-Seattle,1641,Fog,2910,75,80.89959802132836,5.0,13,67.71365265389751,1
TRAIN-1517,Denver-LA,880,Clear,4911,82,84.13373450699565,21.0,1,79.1768176297295,1
TRAIN-1518,Texas-Portland,1820,Rain,5915,89,90.5242470302839,,4,94.26651803012797,0
TRAIN-1519,Denver-LA,1274,Snow,7778,43,58.97612700837419,9.0,24,96.85776712902862,1
TRAIN-1520,Denver-LA,702,Clear,1510,31,25.05103754283095,5.0,8,64.96690997719642,0
TRAIN-1521,Texas-Portland,1759,Fog,3827,89,95.11781967082872,9.0,11,61.050849783153105,1
TRAIN-1522,Denver-LA,1074,Fog,5266,43,48.62590526384949,24.0,7,60.68602337674285,1
TRAIN-1523,Texas-Portland,579,Clear,2462,78,83.80252739147049,12.0,24,77.53635780504311,1
TRAIN-1524,Texas-Portland,1902,Fog,6174,37,44.02630958611936,14.0,25,98.04048900922763,1
TRAIN-1525,Denver-LA,1880,Clear,3135,83,84.19432053487155,7.0,16,70.84234328884314,0
TRAIN-1526,Texas-Portland,1065,Snow,3350,92,95.561641447896,3.0,8,76.4262121504028,1
TRAIN-1527,Texas-Portland,878,Clear,1214,27,28.90716936038874,22.0,20,75.82749108044693,0
TRAIN-1528,Denver-LA,1932,Snow,3522,25,27.702603107009047,9.0,11,95.81350692324015,1
TRAIN-1529,Denver-LA,1271,Fog,6345,31,39.58109598743312,15.0,15,70.74581083667576,1
TRAIN-1530,Denver-LA,1813,Clear,7076,52,58.05330359818561,12.0,9,94.70146367183513,1
TRAIN-1531,Texas-Portland,1735,Fog,6099,77,88.22713566125658,4.0,12,99.37746758686212,1
TRAIN-1532,Chicago-Seattle,968,Snow,1577,26,29.83239617542106,24.0,17,93.751581951673,1
TRAIN-1533,Texas-Portland,1229,Rain,2260,70,67.18997003083498,9.0,2,83.84138013853797,0
TRAIN-1534,Texas-Portland,1508,Fog,5296,83,93.10343856004461,8.0,22,62.03573106017154,1
TRAIN-1535,Texas-Portland,741,Snow,4460,68,75.3509284640103,9.0,26,73.65925370517547,1
TRAIN-1536,Texas-Portland,983,Rain,4920,48,55.63605525535627,14.0,27,62.46520680967373,1
TRAIN-1537,Denver-LA,1757,Rain,3826,75,81.19411934347295,17.0,13,60.23214493101279,1
TRAIN-1538,Texas-Portland,1532,Fog,2520,59,61.4570910656694,7.0,11,76.24780878603926,1
TRAIN-1539,Texas-Portland,1794,Rain,7947,66,81.60486521243735,18.0,16,61.49375980656285,1
TRAIN-1540,Chicago-Seattle,1586,Fog,5157,80,82.780194576236,5.0,26,67.98066747660394,1
TRAIN-1541,Texas-Portland,1293,Rain,2716,78,78.88865260506171,23.0,6,96.8990719683357,0
TRAIN-1542,Texas-Portland,1952,Fog,5307,74,77.6493065374456,20.0,14,82.24013880476105,1
TRAIN-1543,Denver-LA,1213,Rain,7630,62,73.62430281387897,7.0,14,,1
TRAIN-1544,Chicago-Seattle,1035,Snow,7058,67,80.60448164996271,5.0,6,71.74574596717451,1
TRAIN-1545,Chicago-Seattle,755,Fog,3926,90,95.54475568528626,3.0,27,70.42183850705949,1
TRAIN-1546,Texas-Portland,954,Fog,7974,80,96.23939047732728,15.0,17,81.31414662311983,1
TRAIN-1547,Chicago-Seattle,1235,Snow,3986,87,90.79513331602895,22.0,10,91.01249364789889,1
TRAIN-1548,Chicago-Seattle,1753,Clear,2974,30,28.41806275324053,24.0,6,64.57629673907145,0
TRAIN-1549,Chicago-Seattle,677,Fog,4448,93,95.61925164899375,19.0,4,,1
TRAIN-1550,Texas-Portland,1094,Snow,4709,91,97.18078601479223,21.0,1,90.4683965766605,1
TRAIN-1551,Chicago-Seattle,1831,Fog,1653,44,47.46837903975346,7.0,13,69.64595831736708,1
TRAIN-1552,Chicago-Seattle,515,Fog,3251,42,52.0752272231935,11.0,15,67.36229585737097,1
TRAIN-1553,Chicago-Seattle,684,Fog,3303,27,33.83882586802707,13.0,18,63.10498571258404,1
TRAIN-1554,Denver-LA,1036,Rain,7902,42,53.27399611892477,7.0,11,69.27512070179512,1
TRAIN-1555,Denver-LA,871,Clear,3507,29,33.09952145288574,18.0,21,76.90241943200022,1
TRAIN-1556,Texas-Portland,1721,Clear,5872,37,45.484129528275474,6.0,24,66.99859193885761,1
TRAIN-1557,Denver-LA,1594,Rain,4459,88,93.23970644761447,7.0,13,71.27990194534162,1
TRAIN-1558,Texas-Portland,930,Clear,3818,91,87.1295823322437,20.0,23,60.24936195709353,0
TRAIN-1559,Denver-LA,1012,Fog,4707,46,53.675325674342474,17.0,2,87.7922746953098,1
TRAIN-1560,Texas-Portland,1444,Fog,6741,26,35.011406614458004,4.0,16,88.44428761364054,1
TRAIN-1561,Chicago-Seattle,1361,Snow,1372,92,91.8847483475733,21.0,19,78.60452266091119,0
TRAIN-1562,Chicago-Seattle,1885,Fog,5074,37,45.575423378863434,1.0,7,70.59444525865409,1
TRAIN-1563,Chicago-Seattle,1017,Snow,6792,66,81.16677105533489,12.0,9,99.36359658288302,1
TRAIN-1564,Denver-LA,1361,Clear,1083,93,90.96391342976959,17.0,23,93.12647418300344,0
TRAIN-1565,Chicago-Seattle,1898,Snow,1269,63,59.731714568178226,13.0,2,67.95075573789104,0
TRAIN-1566,Chicago-Seattle,815,Snow,1038,52,49.039244538073035,22.0,9,85.40171276623946,0
TRAIN-1567,Texas-Portland,1415,Snow,7128,79,89.34646939065985,22.0,12,79.98338066310103,1
TRAIN-1568,Chicago-Seattle,561,Clear,7057,61,68.36413291408357,22.0,6,93.55037413472658,1
TRAIN-1569,Chicago-Seattle,615,Clear,1634,31,25.97032370738158,4.0,27,83.96549370729113,0
TRAIN-1570,Denver-LA,608,Rain,7572,26,33.40851637092193,14.0,12,80.2518119798739,1
TRAIN-1571,Denver-LA,1003,Rain,2356,32,27.602030862465302,17.0,22,62.34889820775503,0
TRAIN-1572,Denver-LA,571,Snow,4351,80,82.4290674377234,17.0,5,80.91445597746288,1
TRAIN-1573,Chicago-Seattle,1514,Clear,4960,28,30.214649196489578,21.0,2,68.43931954053643,1
TRAIN-1574,Texas-Portland,1352,Clear,6450,69,75.92181777985108,6.0,3,62.52670332644299,1
TRAIN-1575,Denver-LA,1447,Snow,5703,26,35.466070180657226,19.0,14,80.04132977552264,1
TRAIN-1576,Texas-Portland,1026,Snow,3348,71,73.82827853903937,5.0,15,91.18420421542473,1
TRAIN-1577,Chicago-Seattle,829,Clear,3948,66,66.2079468871749,5.0,26,75.91133030309994,0
TRAIN-1578,Denver-LA,665,Snow,1764,75,76.44411918281945,17.0,17,65.16956675368385,0
TRAIN-1579,Texas-Portland,836,Rain,4373,79,84.36836784210112,17.0,13,96.44218268530807,1
TRAIN-1580,Texas-Portland,990,Fog,2426,24,25.423740311789885,18.0,20,,0
TRAIN-1581,Chicago-Seattle,895,Rain,6901,43,53.48124477437482,1.0,10,83.6520698804493,1
TRAIN-1582,Denver-LA,1562,Fog,3932,89,91.91345517079851,6.0,2,60.21079088370075,1
TRAIN-1583,Texas-Portland,1462,Fog,6100,43,55.43110926653097,2.0,23,77.76688413116746,1
TRAIN-1584,Texas-Portland,1431,Rain,4383,78,83.88901764443531,6.0,18,93.53887066406796,1
TRAIN-1585,Texas-Portland,1434,Fog,5534,71,77.75656406391201,,13,66.9652423391378,1
TRAIN-1586,Denver-LA,1890,Fog,1119,92,85.2183049461604,24.0,21,70.40869859156047,0
TRAIN-1587,Texas-Portland,1680,Snow,7039,83,92.16204540502099,,21,61.01491920083427,1
TRAIN-1588,Chicago-Seattle,1086,Rain,1882,89,82.03256816651987,7.0,29,89.9436487693545,0
TRAIN-1589,Chicago-Seattle,529,Snow,1926,87,90.16218846021366,,21,93.78026090775126,1
TRAIN-1590,Denver-LA,1875,Snow,4853,49,61.037822222873956,16.0,15,91.53526269912626,1
TRAIN-1591,Chicago-Seattle,909,Rain,5695,33,42.03046373890894,4.0,19,98.23894226327289,1
TRAIN-1592,Chicago-Seattle,1255,Snow,1523,39,40.49435319242116,17.0,19,72.42213817293032,0
TRAIN-1593,Texas-Portland,1555,Snow,3687,67,69.75305712793529,2.0,24,74.12130613133321,1
TRAIN-1594,Denver-LA,1130,Snow,2515,68,71.42629824686324,6.0,22,87.85521414154162,1
TRAIN-1595,Chicago-Seattle,1180,Rain,5536,90,96.69472623584866,6.0,7,65.62188724478773,1
TRAIN-1596,Denver-LA,1578,Snow,5201,74,82.66967545806635,3.0,26,91.04059174778693,1
TRAIN-1597,Texas-Portland,1741,Snow,6727,80,94.23291832178893,18.0,15,91.83866625934544,1
